id,collection,tokenId,price,paymentToken,timestamp,txHash,datetime
0xdc0a3cc781c0363e0e48f3689fce8358a57db9a952e3c9345d283b04c31f9fd2-135,0x3d049adb773faddef681fbe565466c4f9736a009,9476,0.0002,0x0000000000000000000000000000000000000000,1741687175,0xdc0a3cc781c0363e0e48f3689fce8358a57db9a952e3c9345d283b04c31f9fd2,2025-03-11 09:59:35
0x74977db8b230d667927679d6449173f46aa7c4e710270fd617365d61b3555a44-115,0x3d049adb773faddef681fbe565466c4f9736a009,8354,0.0002,0x0000000000000000000000000000000000000000,1741687151,0x74977db8b230d667927679d6449173f46aa7c4e710270fd617365d61b3555a44,2025-03-11 09:59:11
0x8945934aeed455ad9a685e0cfd95fe26f4c96b7a004e526aeeaacc1438026d50-91,0x3d049adb773faddef681fbe565466c4f9736a009,8371,0.0002,0x0000000000000000000000000000000000000000,1741687139,0x8945934aeed455ad9a685e0cfd95fe26f4c96b7a004e526aeeaacc1438026d50,2025-03-11 09:58:59
0x5985d2a42315005151c06ee2267f3acf60fd2209486815ad19d878b9f2ac1063-90,0x3d049adb773faddef681fbe565466c4f9736a009,9990,0.0002,0x0000000000000000000000000000000000000000,1741687115,0x5985d2a42315005151c06ee2267f3acf60fd2209486815ad19d878b9f2ac1063,2025-03-11 09:58:35
0x9ee982e42a81cf6123136cecce4459ec0d3dcc44157af486dde4b15f2cea8c0f-86,0x3d049adb773faddef681fbe565466c4f9736a009,7931,0.0002,0x0000000000000000000000000000000000000000,1741687079,0x9ee982e42a81cf6123136cecce4459ec0d3dcc44157af486dde4b15f2cea8c0f,2025-03-11 09:57:59
0x8582093916bc1b9e28cc7eb6b7bdf95660fb9ee5647250a3a6d32a4bb0eab0ce-81,0x3d049adb773faddef681fbe565466c4f9736a009,4337,0.0002,0x0000000000000000000000000000000000000000,1741687067,0x8582093916bc1b9e28cc7eb6b7bdf95660fb9ee5647250a3a6d32a4bb0eab0ce,2025-03-11 09:57:47
0x80733f08593cfbcace2d0745126baaf34aaef2b790cf7e5aa3a82e06d082415b-26,0x3d049adb773faddef681fbe565466c4f9736a009,764,0.0002,0x0000000000000000000000000000000000000000,1741687055,0x80733f08593cfbcace2d0745126baaf34aaef2b790cf7e5aa3a82e06d082415b,2025-03-11 09:57:35
0x11a7a8e26c1e750e2d30e9966f98e5494286c261fc051b3b5e43071d84f43b50-152,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,3668,0.00105,0x0000000000000000000000000000000000000000,1741678271,0x11a7a8e26c1e750e2d30e9966f98e5494286c261fc051b3b5e43071d84f43b50,2025-03-11 07:31:11
0xce852335e1c5a3ef2da3a7dfe7b4d40b5ff0154a34bf2b931bb268cc238edd0a-39,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,2151,0.001075,0x0000000000000000000000000000000000000000,1741678151,0xce852335e1c5a3ef2da3a7dfe7b4d40b5ff0154a34bf2b931bb268cc238edd0a,2025-03-11 07:29:11
0xdb2d3e6916d29e62f9f9835fc21437d7881f2f3eb074cbf0de7aff055b4b9ab1-159,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,67,0.001075,0x0000000000000000000000000000000000000000,1741678043,0xdb2d3e6916d29e62f9f9835fc21437d7881f2f3eb074cbf0de7aff055b4b9ab1,2025-03-11 07:27:23
0x28b107925f5adda02b30154d811648928b0a92e7d9972f83b72fb70120c8b388-415,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,6229,0.00105,0x0000000000000000000000000000000000000000,1741677971,0x28b107925f5adda02b30154d811648928b0a92e7d9972f83b72fb70120c8b388,2025-03-11 07:26:11
0xced75041098620f89264371ac0694440d962fe0b292342671e5d96f5a7b8e85f-128,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,1331,0.00105,0x0000000000000000000000000000000000000000,1741677947,0xced75041098620f89264371ac0694440d962fe0b292342671e5d96f5a7b8e85f,2025-03-11 07:25:47
0xdaff2b55c9557594a5c0f17ebefa1818ba805d3d9efd8fc8e38b802d5cea941a-19,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,2766,0.001,0x0000000000000000000000000000000000000000,1741677911,0xdaff2b55c9557594a5c0f17ebefa1818ba805d3d9efd8fc8e38b802d5cea941a,2025-03-11 07:25:11
0x78825e0fbf3e5612b6b9d7c5d60b2b639e0433fb5a91e00c324c5c3ae3cdd9b1-227,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,346,0.000975,0x0000000000000000000000000000000000000000,1741677887,0x78825e0fbf3e5612b6b9d7c5d60b2b639e0433fb5a91e00c324c5c3ae3cdd9b1,2025-03-11 07:24:47
0x0bbf76fec82642486b7ba4a5ec59c598733fbfb7924832aa0bcbe633f33a4eda-14,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,6223,0.000975,0x0000000000000000000000000000000000000000,1741677839,0x0bbf76fec82642486b7ba4a5ec59c598733fbfb7924832aa0bcbe633f33a4eda,2025-03-11 07:23:59
0x624594d0c586a0f65e3b40c28ee9235c5bbcd9858b87e51304a17c4e8391251b-50,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,3914,0.000975,0x0000000000000000000000000000000000000000,1741037159,0x624594d0c586a0f65e3b40c28ee9235c5bbcd9858b87e51304a17c4e8391251b,2025-03-03 21:25:59
0x1e83e25c102919c9e2bc060fff1faa5d46082c132d844346888f69c3aac28d7e-167,0x3d049adb773faddef681fbe565466c4f9736a009,7126,0.000175,0x0000000000000000000000000000000000000000,1739794751,0x1e83e25c102919c9e2bc060fff1faa5d46082c132d844346888f69c3aac28d7e,2025-02-17 12:19:11
0xfe858e369770dbb3159dd207ab5a90aa68c886614ec8a48fcaa1e024568b35e0-23,0x3d049adb773faddef681fbe565466c4f9736a009,9616,0.000175,0x0000000000000000000000000000000000000000,1739794727,0xfe858e369770dbb3159dd207ab5a90aa68c886614ec8a48fcaa1e024568b35e0,2025-02-17 12:18:47
0x72e3ff5ab44163497dd16d03577c716f4c5c619ea42d41fdae93a1307e682601-95,0x3d049adb773faddef681fbe565466c4f9736a009,6267,0.000175,0x0000000000000000000000000000000000000000,1739794667,0x72e3ff5ab44163497dd16d03577c716f4c5c619ea42d41fdae93a1307e682601,2025-02-17 12:17:47
0xe042662d70627437f26078425f8bfebe7680d78732c39a65158c32fa912c70d3-193,0x3d049adb773faddef681fbe565466c4f9736a009,7925,0.000175,0x0000000000000000000000000000000000000000,1739794475,0xe042662d70627437f26078425f8bfebe7680d78732c39a65158c32fa912c70d3,2025-02-17 12:14:35
0x9cacd6ca4f8893988c2d37a6d39a06c7a3360d156ecc5aa996bd1c17ee081d91-46,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,5341,0.001075,0x0000000000000000000000000000000000000000,1739025119,0x9cacd6ca4f8893988c2d37a6d39a06c7a3360d156ecc5aa996bd1c17ee081d91,2025-02-08 14:31:59
0x4969fb2ab3d07815a0b96df9c21b203c4207e6b15ceca206b76c377cc4fc6b72-264,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,3147,0.001075,0x0000000000000000000000000000000000000000,1739025059,0x4969fb2ab3d07815a0b96df9c21b203c4207e6b15ceca206b76c377cc4fc6b72,2025-02-08 14:30:59
0x598dd41df81f5e6b10b9a46269dd32effaf90c5d0b774fe66b96e7d5c48149ec-130,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,4177,0.001,0x0000000000000000000000000000000000000000,1739024999,0x598dd41df81f5e6b10b9a46269dd32effaf90c5d0b774fe66b96e7d5c48149ec,2025-02-08 14:29:59
0x4fc58aee0c3d069f646347ca6e1cb989a529c54a7a8bfb7953ec85141ffd9e49-160,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,5929,0.000975,0x0000000000000000000000000000000000000000,1739024951,0x4fc58aee0c3d069f646347ca6e1cb989a529c54a7a8bfb7953ec85141ffd9e49,2025-02-08 14:29:11
0xbf9a26f95cffe07b611dd9a768718f374a98d95ec976adfca95f767c4d0a5612-152,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,6726,0.0015,0x0000000000000000000000000000000000000000,1739024903,0xbf9a26f95cffe07b611dd9a768718f374a98d95ec976adfca95f767c4d0a5612,2025-02-08 14:28:23
0x8dfe1f861c9c5fe482deef1fff8c34069ecb25e717492e9ddbdd9484b6bf9332-294,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,7529,0.00095,0x0000000000000000000000000000000000000000,1738676603,0x8dfe1f861c9c5fe482deef1fff8c34069ecb25e717492e9ddbdd9484b6bf9332,2025-02-04 13:43:23
0x10fe156d121c305966f5eebef68f8f46084a149f2a78693319548c455aef6bb1-130,0x3d049adb773faddef681fbe565466c4f9736a009,6196,0.0002,0x0000000000000000000000000000000000000000,1738398299,0x10fe156d121c305966f5eebef68f8f46084a149f2a78693319548c455aef6bb1,2025-02-01 08:24:59
0x060f1000e474fdc43ef65bfdb1d4c968cd70e4e2309d05d877dda9d5a1ce9fee-111,0x3d049adb773faddef681fbe565466c4f9736a009,8422,0.0002,0x0000000000000000000000000000000000000000,1738398275,0x060f1000e474fdc43ef65bfdb1d4c968cd70e4e2309d05d877dda9d5a1ce9fee,2025-02-01 08:24:35
0x74e5f4362e3eb13a7409896bbd7104f64588e9d16374871bfb016ea876244767-58,0x3d049adb773faddef681fbe565466c4f9736a009,7978,0.000975,0x0000000000000000000000000000000000000000,1738319255,0x74e5f4362e3eb13a7409896bbd7104f64588e9d16374871bfb016ea876244767,2025-01-31 10:27:35
0x761c5c469db3dcb19d5b3b490be90dd87286914fc08ba1c46e35718ea97809a0-23,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,8142,0.00095,0x0000000000000000000000000000000000000000,1738307303,0x761c5c469db3dcb19d5b3b490be90dd87286914fc08ba1c46e35718ea97809a0,2025-01-31 07:08:23
0xf6dbd4910c14151b6231b498b25c78a7046091f622e971102c739df0b8fb74df-44,0x3d049adb773faddef681fbe565466c4f9736a009,892,0.000225,0x0000000000000000000000000000000000000000,1738225799,0xf6dbd4910c14151b6231b498b25c78a7046091f622e971102c739df0b8fb74df,2025-01-30 08:29:59
0x51c37c1b32f6cce4d32e4059b37059199e98927051aadc18ffa41dcc3289e917-114,0x3d049adb773faddef681fbe565466c4f9736a009,6460,0.000225,0x0000000000000000000000000000000000000000,1738225739,0x51c37c1b32f6cce4d32e4059b37059199e98927051aadc18ffa41dcc3289e917,2025-01-30 08:28:59
0x4a7e9959828da8d0e52ef714cfcd098c6e82bd52c8a5c615a3b2cfb93dc46399-153,0x3d049adb773faddef681fbe565466c4f9736a009,4645,0.000225,0x0000000000000000000000000000000000000000,1738225727,0x4a7e9959828da8d0e52ef714cfcd098c6e82bd52c8a5c615a3b2cfb93dc46399,2025-01-30 08:28:47
0xdf8ab076c94ad288127c905677805878a8c0ed6be979f665197c16fd50d78054-97,0x3d049adb773faddef681fbe565466c4f9736a009,286,0.000225,0x0000000000000000000000000000000000000000,1738225667,0xdf8ab076c94ad288127c905677805878a8c0ed6be979f665197c16fd50d78054,2025-01-30 08:27:47
0x256f958c9069ca40383210f3c680a171b51d5463a45a96d5f6d5ce3ba8871c2f-49,0x3d049adb773faddef681fbe565466c4f9736a009,2061,0.000225,0x0000000000000000000000000000000000000000,1738225631,0x256f958c9069ca40383210f3c680a171b51d5463a45a96d5f6d5ce3ba8871c2f,2025-01-30 08:27:11
0x430c81730ce49fa7cb4b2b2e7a4a2f97c47e74dfd3187298b988c11b912ab9d4-55,0x3d049adb773faddef681fbe565466c4f9736a009,806,0.000225,0x0000000000000000000000000000000000000000,1738225607,0x430c81730ce49fa7cb4b2b2e7a4a2f97c47e74dfd3187298b988c11b912ab9d4,2025-01-30 08:26:47
0xf8c510c076a9387add80807099d2eee11b0040ed7708950f604b92e86d5720e7-71,0x3d049adb773faddef681fbe565466c4f9736a009,5706,0.000225,0x0000000000000000000000000000000000000000,1738225571,0xf8c510c076a9387add80807099d2eee11b0040ed7708950f604b92e86d5720e7,2025-01-30 08:26:11
0x192c0676100772ae630842fa2dce97b937998abc517bafc37af0d478e16bef46-101,0x3d049adb773faddef681fbe565466c4f9736a009,1198,0.000225,0x0000000000000000000000000000000000000000,1738225511,0x192c0676100772ae630842fa2dce97b937998abc517bafc37af0d478e16bef46,2025-01-30 08:25:11
0x2f28102fc9ffcca132bbbabcf188b4a5dd5f820c01225dfcfb2a1a958e3cd299-46,0x3d049adb773faddef681fbe565466c4f9736a009,5599,0.000225,0x0000000000000000000000000000000000000000,1738225499,0x2f28102fc9ffcca132bbbabcf188b4a5dd5f820c01225dfcfb2a1a958e3cd299,2025-01-30 08:24:59
0xb753243ddf3421d257f71f899e0885ac25df7bec1774f6212e34b7aa027b353b-14,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,4920,0.0011,0x0000000000000000000000000000000000000000,1738152539,0xb753243ddf3421d257f71f899e0885ac25df7bec1774f6212e34b7aa027b353b,2025-01-29 12:08:59
0x379ffbe600d52ef72109a6b77383621b603152829d4aa0bf4e9820f0b1c29546-975,0x3d049adb773faddef681fbe565466c4f9736a009,7197,0.00025,0x0000000000000000000000000000000000000000,1738029503,0x379ffbe600d52ef72109a6b77383621b603152829d4aa0bf4e9820f0b1c29546,2025-01-28 01:58:23
0x506b83b99ec7928c4b719453145cb157e783458dd237712a81fc2f38d455f913-156,0x3d049adb773faddef681fbe565466c4f9736a009,9065,0.00025,0x0000000000000000000000000000000000000000,1738029431,0x506b83b99ec7928c4b719453145cb157e783458dd237712a81fc2f38d455f913,2025-01-28 01:57:11
0x00405446a86f66d2fe9672dc194c9cbddfe9e2c0dce78e409d1584a34b821eee-126,0x3d049adb773faddef681fbe565466c4f9736a009,7449,0.00025,0x0000000000000000000000000000000000000000,1738029407,0x00405446a86f66d2fe9672dc194c9cbddfe9e2c0dce78e409d1584a34b821eee,2025-01-28 01:56:47
0x66151197f02bf2d96763d47e582b4f7a354ec314a367f8b04ee290505e0af6c2-183,0x3d049adb773faddef681fbe565466c4f9736a009,6954,0.000225,0x0000000000000000000000000000000000000000,1738029299,0x66151197f02bf2d96763d47e582b4f7a354ec314a367f8b04ee290505e0af6c2,2025-01-28 01:54:59
0xa92909f6683b664d9377e7b7eab25cde190796371a55c130c6d62d05f6355acd-33,0x3d049adb773faddef681fbe565466c4f9736a009,6937,0.000225,0x0000000000000000000000000000000000000000,1738029275,0xa92909f6683b664d9377e7b7eab25cde190796371a55c130c6d62d05f6355acd,2025-01-28 01:54:35
0x15993816c676852f9e34fd27ddd60a73a8899701dacf6cf1f10aa20df6c783c3-326,0x3d049adb773faddef681fbe565466c4f9736a009,6990,0.00025,0x0000000000000000000000000000000000000000,1737951731,0x15993816c676852f9e34fd27ddd60a73a8899701dacf6cf1f10aa20df6c783c3,2025-01-27 04:22:11
0xb6eed747b275efec8601bbd01db64a20778a8ef1828793e6c15cbf409c309486-151,0x3d049adb773faddef681fbe565466c4f9736a009,6939,0.00025,0x0000000000000000000000000000000000000000,1737951719,0xb6eed747b275efec8601bbd01db64a20778a8ef1828793e6c15cbf409c309486,2025-01-27 04:21:59
0xc9437d6179c586caa4de050705b4ed5e881268f7bca715f008686e933ccbc931-380,0x3d049adb773faddef681fbe565466c4f9736a009,6973,0.00025,0x0000000000000000000000000000000000000000,1737946643,0xc9437d6179c586caa4de050705b4ed5e881268f7bca715f008686e933ccbc931,2025-01-27 02:57:23
0x33b04cd3b7890ac24fa5e89c76255709e0231e3d2ed3e17d65b01092af2ef559-149,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,305,0.001125,0x0000000000000000000000000000000000000000,1737946595,0x33b04cd3b7890ac24fa5e89c76255709e0231e3d2ed3e17d65b01092af2ef559,2025-01-27 02:56:35
0x78b4440c32cb13a7227b268a8fccc6706d6de55882675e66aa367dc59e806081-63,0x3d049adb773faddef681fbe565466c4f9736a009,7017,0.00025,0x0000000000000000000000000000000000000000,1737945671,0x78b4440c32cb13a7227b268a8fccc6706d6de55882675e66aa367dc59e806081,2025-01-27 02:41:11
0x1fe9b79f16f5091a6f58583102ed0c9e259a0bf9dcd006454121e40292a9de6f-15,0x3d049adb773faddef681fbe565466c4f9736a009,7000,0.00025,0x0000000000000000000000000000000000000000,1737945587,0x1fe9b79f16f5091a6f58583102ed0c9e259a0bf9dcd006454121e40292a9de6f,2025-01-27 02:39:47
0x00523810119b6c22c4abe4b31713864d95037e8374380ae1e71b71bd62ab774b-150,0x3d049adb773faddef681fbe565466c4f9736a009,3439,0.00025,0x0000000000000000000000000000000000000000,1737945551,0x00523810119b6c22c4abe4b31713864d95037e8374380ae1e71b71bd62ab774b,2025-01-27 02:39:11
0x58d0febe17307a9c810d76a638b77e1fe31bf75af7c43445bf21f01dcb737d42-164,0x3d049adb773faddef681fbe565466c4f9736a009,6984,0.00025,0x0000000000000000000000000000000000000000,1737945515,0x58d0febe17307a9c810d76a638b77e1fe31bf75af7c43445bf21f01dcb737d42,2025-01-27 02:38:35
0x998c623d5b79ec4da95127b8943c8e12efcb239efbe8b6f08d4eef8dc3faf908-115,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,8360,0.0011,0x0000000000000000000000000000000000000000,1737945491,0x998c623d5b79ec4da95127b8943c8e12efcb239efbe8b6f08d4eef8dc3faf908,2025-01-27 02:38:11
0x77e0ded74fecbc05edddf2fc0dbba9e53a67d328af2845352573e1e8e51916f8-148,0x3d049adb773faddef681fbe565466c4f9736a009,8883,0.00025,0x0000000000000000000000000000000000000000,1737945203,0x77e0ded74fecbc05edddf2fc0dbba9e53a67d328af2845352573e1e8e51916f8,2025-01-27 02:33:23
0xde9b05a5e8c2823b32fb8895f7b306dc2fa8b5c455d385a37788c7e62183a395-387,0x3d049adb773faddef681fbe565466c4f9736a009,7005,0.00025,0x0000000000000000000000000000000000000000,1737945179,0xde9b05a5e8c2823b32fb8895f7b306dc2fa8b5c455d385a37788c7e62183a395,2025-01-27 02:32:59
0x3096edb0c3376b0d7a2181696206e1563913a3aa366c34a1b280b5d5ad1cf25e-221,0x3d049adb773faddef681fbe565466c4f9736a009,4066,0.00025,0x0000000000000000000000000000000000000000,1737945143,0x3096edb0c3376b0d7a2181696206e1563913a3aa366c34a1b280b5d5ad1cf25e,2025-01-27 02:32:23
0x98bd1535be19103008af3b174ecc1c13ff642c636e6a3ce11283b18835c81d6b-188,0x3d049adb773faddef681fbe565466c4f9736a009,8784,0.00025,0x0000000000000000000000000000000000000000,1737945071,0x98bd1535be19103008af3b174ecc1c13ff642c636e6a3ce11283b18835c81d6b,2025-01-27 02:31:11
0x14f4cfad0bdb0cc7d9e92ac1105f4db4a4cad2dbc45fdb4d3d115557949ae7e3-80,0x3d049adb773faddef681fbe565466c4f9736a009,6942,0.00025,0x0000000000000000000000000000000000000000,1737945047,0x14f4cfad0bdb0cc7d9e92ac1105f4db4a4cad2dbc45fdb4d3d115557949ae7e3,2025-01-27 02:30:47
0xc130d4836dd15a6b0bf5a1239ae68fcd120bfe1f9c64fab974408527dc36b767-339,0x3d049adb773faddef681fbe565466c4f9736a009,7016,0.000225,0x0000000000000000000000000000000000000000,1737945023,0xc130d4836dd15a6b0bf5a1239ae68fcd120bfe1f9c64fab974408527dc36b767,2025-01-27 02:30:23
0xabc7f45b0cea6d1b67d6345a7dc0ff578572405205dce2a5f19d957fcc06b9e0-72,0x3d049adb773faddef681fbe565466c4f9736a009,6999,0.000225,0x0000000000000000000000000000000000000000,1737891251,0xabc7f45b0cea6d1b67d6345a7dc0ff578572405205dce2a5f19d957fcc06b9e0,2025-01-26 11:34:11
0x353c6b0b412a80a1ed65a52093d3a3ddc6238055e14cfb33a06e7e09ff4413cf-105,0x3d049adb773faddef681fbe565466c4f9736a009,6991,0.00025,0x0000000000000000000000000000000000000000,1737891143,0x353c6b0b412a80a1ed65a52093d3a3ddc6238055e14cfb33a06e7e09ff4413cf,2025-01-26 11:32:23
0x89c69169e31542b6e216e17d89476149c7a8f0034dadaf259583208a36150bfd-114,0x3d049adb773faddef681fbe565466c4f9736a009,6986,0.00025,0x0000000000000000000000000000000000000000,1737891095,0x89c69169e31542b6e216e17d89476149c7a8f0034dadaf259583208a36150bfd,2025-01-26 11:31:35
0x1b707d6e41859e753810cdd419c33c61c66a39d73d40fdf1d55980267adf2b64-85,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,3537,0.001125,0x0000000000000000000000000000000000000000,1737879839,0x1b707d6e41859e753810cdd419c33c61c66a39d73d40fdf1d55980267adf2b64,2025-01-26 08:23:59
0xba677ef545ad0cf0a6416acc0283595713e4f2764bca8cf974b852af455d6b4a-27,0x75e46bdc52d4a2064dc8850ee0f52ee93bfe337c,9690,0.001125,0x0000000000000000000000000000000000000000,1737879779,0xba677ef545ad0cf0a6416acc0283595713e4f2764bca8cf974b852af455d6b4a,2025-01-26 08:22:59
0x7af7944fdb66cfd9b584fdb3d863e15bbfd1960d3fde90770982bc076a795c0b-110,0x3d049adb773faddef681fbe565466c4f9736a009,3255,0.00025,0x0000000000000000000000000000000000000000,1737869183,0x7af7944fdb66cfd9b584fdb3d863e15bbfd1960d3fde90770982bc076a795c0b,2025-01-26 05:26:23
